Tool,ID,Page,Label,SpatialDist
Tika,26.tar_1402.7080.gz_draft0718_black.pdf,21,paragraph,0.2684275184275184
PyMuPDF,26.tar_1402.7080.gz_draft0718_black.pdf,21,paragraph,0.2681804234427739
Tika,25.tar_1402.6574.gz_JournalStatisticalComputationandSimulation_Leandro_Arxiv_black.pdf,12,paragraph,0.1650282990765564
PyMuPDF,25.tar_1402.6574.gz_JournalStatisticalComputationandSimulation_Leandro_Arxiv_black.pdf,12,paragraph,0.1610978520286396
Tika,19.tar_1402.2849.gz_Paper_black.pdf,5,paragraph,0.34656524839553127
PyMuPDF,19.tar_1402.2849.gz_Paper_black.pdf,5,paragraph,0.34572578735496096
Tika,14.tar_1402.0355.gz_Bubble_simulations_black.pdf,11,paragraph,0.3932181284642974
PyMuPDF,14.tar_1402.0355.gz_Bubble_simulations_black.pdf,11,paragraph,0.39328382305456894
Tika,21.tar_1402.3934.gz_article_black.pdf,16,paragraph,0.31254974794375173
PyMuPDF,21.tar_1402.3934.gz_article_black.pdf,16,paragraph,0.31498551488016857
Tika,17.tar_1402.1690.gz_bands_black.pdf,4,paragraph,0.2718924237454904
PyMuPDF,17.tar_1402.1690.gz_bands_black.pdf,4,paragraph,0.2718065991506043
Tika,26.tar_1402.7143.gz_typeinst_black.pdf,8,paragraph,0.04758190327613107
PyMuPDF,26.tar_1402.7143.gz_typeinst_black.pdf,8,paragraph,0.04797483287455762
Tika,20.tar_1402.3411.gz_mech2fold_black.pdf,10,paragraph,0.33547008547008544
PyMuPDF,20.tar_1402.3411.gz_mech2fold_black.pdf,10,paragraph,0.3349333333333334
Tika,14.tar_1402.0246.gz_LDP-DKF-final_twoColumn_black.pdf,16,paragraph,0.36100449610702934
PyMuPDF,14.tar_1402.0246.gz_LDP-DKF-final_twoColumn_black.pdf,16,paragraph,0.3578901952324452
Tika,17.tar_1402.1969.gz_arXiv_black.pdf,18,paragraph,0.28719112455874934
PyMuPDF,17.tar_1402.1969.gz_arXiv_black.pdf,18,paragraph,0.28666792619182574
Tika,17.tar_1402.2125.gz_Class2.1_color__black.pdf,10,paragraph,0.04547069271758431
PyMuPDF,17.tar_1402.2125.gz_Class2.1_color__black.pdf,10,paragraph,0.045293701344656795
Tika,17.tar_1402.2203.gz_paper_II_black.pdf,2,paragraph,0.3392397395123429
PyMuPDF,17.tar_1402.2203.gz_paper_II_black.pdf,2,paragraph,0.33328306439451066
Tika,19.tar_1402.2704.gz_SAGarxiv_black.pdf,0,paragraph,0.2895054282267793
PyMuPDF,19.tar_1402.2704.gz_SAGarxiv_black.pdf,0,paragraph,0.29014308426073127
Tika,23.tar_1402.5521.gz_FLEXA_TSP_revised2_final_black.pdf,4,paragraph,0.3993748914742143
PyMuPDF,23.tar_1402.5521.gz_FLEXA_TSP_revised2_final_black.pdf,4,paragraph,0.3984496124031008
Tika,17.tar_1402.1704.gz_complexhyp1114_black.pdf,3,paragraph,0.41939152686949105
PyMuPDF,17.tar_1402.1704.gz_complexhyp1114_black.pdf,3,paragraph,0.4191395712054522
Tika,26.tar_1402.7094.gz_WWDR2_black.pdf,21,paragraph,0.2994807892004154
PyMuPDF,26.tar_1402.7094.gz_WWDR2_black.pdf,21,paragraph,0.2966348151225591
Tika,26.tar_1402.6959.gz_artMV-entang_black.pdf,2,paragraph,0.38803986710963456
PyMuPDF,26.tar_1402.6959.gz_artMV-entang_black.pdf,2,paragraph,0.3862736471623405
Tika,14.tar_1402.0506.gz_lya_paper_black.pdf,10,paragraph,0.2770437654830718
PyMuPDF,14.tar_1402.0506.gz_lya_paper_black.pdf,10,paragraph,0.27825017928490936
Tika,25.tar_1402.6326.gz_ms_black.pdf,8,paragraph,0.3173935890698897
PyMuPDF,25.tar_1402.6326.gz_ms_black.pdf,8,paragraph,0.31600788463533563
Tika,19.tar_1402.2679.gz_bio_v5_black.pdf,13,paragraph,0.3076923076923077
PyMuPDF,19.tar_1402.2679.gz_bio_v5_black.pdf,13,paragraph,0.3072174738841406
Tika,26.tar_1402.7363.gz_stringball_mod_black.pdf,13,paragraph,0.524053818604201
PyMuPDF,26.tar_1402.7363.gz_stringball_mod_black.pdf,13,paragraph,0.5211348057882712
Tika,25.tar_1402.6738.gz_ArxivStatisticalPapers_black.pdf,4,paragraph,0.376437587657784
PyMuPDF,25.tar_1402.6738.gz_ArxivStatisticalPapers_black.pdf,4,paragraph,0.3773479114101486
Tika,20.tar_1402.3547.gz_paper_black.pdf,14,paragraph,0.29801644895984525
PyMuPDF,20.tar_1402.3547.gz_paper_black.pdf,14,paragraph,0.29551451187335087
Tika,21.tar_1402.4226.gz_paper_arxiv_black.pdf,13,paragraph,0.2330788804071247
PyMuPDF,21.tar_1402.4226.gz_paper_arxiv_black.pdf,13,paragraph,0.23529411764705885
Tika,25.tar_1402.6836.gz_L2_arXiv_v4_black.pdf,35,paragraph,0.3369294605809128
PyMuPDF,25.tar_1402.6836.gz_L2_arXiv_v4_black.pdf,35,paragraph,0.3380583043594544
Tika,14.tar_1402.0291.gz_ms_arXiv_black.pdf,6,paragraph,0.25616591928251126
PyMuPDF,14.tar_1402.0291.gz_ms_arXiv_black.pdf,6,paragraph,0.26423170209730346
Tika,16.tar_1402.1343.gz_INDIST_black.pdf,3,paragraph,0.28664636798608084
PyMuPDF,16.tar_1402.1343.gz_INDIST_black.pdf,3,paragraph,0.29922779922779924
Tika,21.tar_1402.4253.gz_Article-VerF11_black.pdf,5,paragraph,0.8428915662650602
PyMuPDF,21.tar_1402.4253.gz_Article-VerF11_black.pdf,5,paragraph,0.8452323909918543
Tika,18.tar_1402.2641.gz_claio2012_black.pdf,10,paragraph,0.42598885415250787
PyMuPDF,18.tar_1402.2641.gz_claio2012_black.pdf,10,paragraph,0.4282416836388323
Tika,25.tar_1402.6460.gz_NClavero-JSoria-Mixed_norm_spaces_and_ri_estimates_black.pdf,10,paragraph,0.3370288248337029
PyMuPDF,25.tar_1402.6460.gz_NClavero-JSoria-Mixed_norm_spaces_and_ri_estimates_black.pdf,10,paragraph,0.33771441300957905
Tika,16.tar_1402.1416.gz_Deffuant2_black.pdf,27,paragraph,0.3737931034482759
PyMuPDF,16.tar_1402.1416.gz_Deffuant2_black.pdf,27,paragraph,0.3721142857142857
Tika,24.tar_1402.6102.gz_resub_KN_black.pdf,10,paragraph,0.3593923675435346
PyMuPDF,24.tar_1402.6102.gz_resub_KN_black.pdf,10,paragraph,0.36077570435418954
Tika,23.tar_1402.5439.gz_OTGOmanuscript_pdf_black.pdf,1,paragraph,0.39324894514767933
PyMuPDF,23.tar_1402.5439.gz_OTGOmanuscript_pdf_black.pdf,1,paragraph,0.39196652719665276
Tika,20.tar_1402.3524.gz_beyondtwoV3_black.pdf,66,paragraph,0.3941088739746458
PyMuPDF,20.tar_1402.3524.gz_beyondtwoV3_black.pdf,66,paragraph,0.392478123254515
Tika,23.tar_1402.5590.gz_CIpolarization33_black.pdf,0,paragraph,0.5203731911652704
PyMuPDF,23.tar_1402.5590.gz_CIpolarization33_black.pdf,0,paragraph,0.5162011173184358
Tika,24.tar_1402.5926.gz_P4CoherentStates8_black.pdf,16,paragraph,0.36672828096118304
PyMuPDF,24.tar_1402.5926.gz_P4CoherentStates8_black.pdf,16,paragraph,0.36370262390670555
Tika,25.tar_1402.6314.gz_crystal_black.pdf,0,paragraph,0.05818181818181813
PyMuPDF,25.tar_1402.6314.gz_crystal_black.pdf,0,paragraph,0.05925925925925924
Tika,24.tar_1402.6030.gz_IsraelIssue_revision_black.pdf,32,paragraph,0.39421196714900275
PyMuPDF,24.tar_1402.6030.gz_IsraelIssue_revision_black.pdf,32,paragraph,0.39383294301327093
Tika,24.tar_1402.5834.gz_SU5_S4model_black.pdf,50,paragraph,0.0016743407283382793
PyMuPDF,24.tar_1402.5834.gz_SU5_S4model_black.pdf,50,paragraph,0.0016715419974926249
Tika,19.tar_1402.3071.gz_hao_prd1_black.pdf,23,paragraph,0.3722961730449251
PyMuPDF,19.tar_1402.3071.gz_hao_prd1_black.pdf,23,paragraph,0.37103133430172236
Tika,22.tar_1402.4562.gz_TuzMladProsv_black.pdf,4,paragraph,0.31553123230798263
PyMuPDF,22.tar_1402.4562.gz_TuzMladProsv_black.pdf,4,paragraph,0.3147763729005473
Tika,21.tar_1402.4365.gz_zenopaper_black.pdf,43,paragraph,0.0027952480782668944
PyMuPDF,21.tar_1402.4365.gz_zenopaper_black.pdf,43,paragraph,0.0027567195037904923
Tika,20.tar_1402.3689.gz_main_black.pdf,4,paragraph,0.3985648385443363
PyMuPDF,20.tar_1402.3689.gz_main_black.pdf,4,paragraph,0.3968705547652916
Tika,17.tar_1402.1973.gz_softthresh_classification_rev_black.pdf,11,paragraph,0.3770419426048565
PyMuPDF,17.tar_1402.1973.gz_softthresh_classification_rev_black.pdf,11,paragraph,0.3814281516309139
Tika,17.tar_1402.2244.gz_trilinear_s3_21feb14_black.pdf,2,paragraph,0.9772387439774048
PyMuPDF,17.tar_1402.2244.gz_trilinear_s3_21feb14_black.pdf,2,paragraph,0.9844370860927153
Tika,20.tar_1402.3236.gz_ISO-Surface-AliBothe_black.pdf,64,paragraph,0.3957654723127036
PyMuPDF,20.tar_1402.3236.gz_ISO-Surface-AliBothe_black.pdf,64,paragraph,0.39417632785117285
Tika,23.tar_1402.5330.gz_fusion_black.pdf,0,paragraph,0.41571393821454633
PyMuPDF,23.tar_1402.5330.gz_fusion_black.pdf,0,paragraph,0.41484874050861753
Tika,25.tar_1402.6473.gz_paper_black.pdf,9,paragraph,0.22252984945492302
PyMuPDF,25.tar_1402.6473.gz_paper_black.pdf,9,paragraph,0.2240837696335079
Tika,15.tar_1402.0984.gz_PseudoHCk_black.pdf,1,paragraph,0.35720423947293045
PyMuPDF,15.tar_1402.0984.gz_PseudoHCk_black.pdf,1,paragraph,0.3543003851091143
Tika,21.tar_1402.4238.gz_Paper-TW-Feb-14-0258.R1arxiv_black.pdf,4,paragraph,0.3881142857142857
PyMuPDF,21.tar_1402.4238.gz_Paper-TW-Feb-14-0258.R1arxiv_black.pdf,4,paragraph,0.38658146964856227
Tika,25.tar_1402.6411.gz_ANNIE_eoi_v3_black.pdf,5,paragraph,0.40114722753346077
PyMuPDF,25.tar_1402.6411.gz_ANNIE_eoi_v3_black.pdf,5,paragraph,0.3999236058059587
Tika,15.tar_1402.0909.gz_compmv_ArXiv_rev_black.pdf,28,paragraph,0.3523035230352303
PyMuPDF,15.tar_1402.0909.gz_compmv_ArXiv_rev_black.pdf,28,paragraph,0.3526584559927906
Tika,20.tar_1402.3280.gz_GillaspyJOTv3_black.pdf,20,paragraph,0.35841149471163447
PyMuPDF,20.tar_1402.3280.gz_GillaspyJOTv3_black.pdf,20,paragraph,0.3580613254203759
Tika,21.tar_1402.4275.gz_dynamo-RC_ARXIV_black.pdf,5,paragraph,0.3480016148566814
PyMuPDF,21.tar_1402.4275.gz_dynamo-RC_ARXIV_black.pdf,5,paragraph,0.3452860596293311
Tika,15.tar_1402.0757.gz_arxivmain_black.pdf,1,paragraph,0.5632811124801972
PyMuPDF,15.tar_1402.0757.gz_arxivmain_black.pdf,1,paragraph,0.565141763785006
Tika,25.tar_1402.6284.gz_njp_clusters_v3_black.pdf,12,paragraph,0.43992248062015504
PyMuPDF,25.tar_1402.6284.gz_njp_clusters_v3_black.pdf,12,paragraph,0.4363548698167791
Tika,20.tar_1402.3426.gz_privacygames_black.pdf,7,paragraph,0.4196768060836502
PyMuPDF,20.tar_1402.3426.gz_privacygames_black.pdf,7,paragraph,0.41535041535041534
Tika,14.tar_1402.0352.gz_article_MnAs_black.pdf,9,paragraph,0.3310208126858275
PyMuPDF,14.tar_1402.0352.gz_article_MnAs_black.pdf,9,paragraph,0.3306772908366534
Tika,15.tar_1402.1187.gz_Z-1ILCa_black.pdf,11,paragraph,0.19976971790443288
PyMuPDF,15.tar_1402.1187.gz_Z-1ILCa_black.pdf,11,paragraph,0.18198198198198198
Tika,24.tar_1402.5922.gz_PositModalLogicLMCS_postfinal_black.pdf,22,paragraph,0.21832884097035035
PyMuPDF,24.tar_1402.5922.gz_PositModalLogicLMCS_postfinal_black.pdf,22,paragraph,0.2176137893886346
Tika,14.tar_1402.0402.gz_arxiv2_black.pdf,16,paragraph,0.3987176442650202
PyMuPDF,14.tar_1402.0402.gz_arxiv2_black.pdf,16,paragraph,0.39749053030303033
Tika,14.tar_1402.0365.gz_NonRadialWave7_black.pdf,42,paragraph,0.2534226623944072
PyMuPDF,14.tar_1402.0365.gz_NonRadialWave7_black.pdf,42,paragraph,0.25526999711233034
Tika,16.tar_1402.1259.gz_LocStates_PP_black.pdf,6,paragraph,0.25598027127003703
PyMuPDF,16.tar_1402.1259.gz_LocStates_PP_black.pdf,6,paragraph,0.2565238798621368
Tika,23.tar_1402.5377.gz_On_spacelike_Zoll_black.pdf,10,paragraph,0.33674297775612927
PyMuPDF,23.tar_1402.5377.gz_On_spacelike_Zoll_black.pdf,10,paragraph,0.3387854251012146
Tika,15.tar_1402.0643.gz_MultivariateInterpolation-PolyApprox_v2_black.pdf,29,paragraph,0.32887647176212326
PyMuPDF,15.tar_1402.0643.gz_MultivariateInterpolation-PolyApprox_v2_black.pdf,29,paragraph,0.3279857397504456
Tika,20.tar_1402.3405.gz_latex_Cerra_rev2_black.pdf,7,paragraph,0.11157270029673598
PyMuPDF,20.tar_1402.3405.gz_latex_Cerra_rev2_black.pdf,7,paragraph,0.11078373600471422
Tika,24.tar_1402.6052.gz_BKKPI_black.pdf,6,paragraph,0.30306469920544843
PyMuPDF,24.tar_1402.6052.gz_BKKPI_black.pdf,6,paragraph,0.3021264843965756
Tika,14.tar_1402.0462.gz_Amoeba_Nonnegative_ArXiv_Vers3_black.pdf,11,paragraph,0.37586902893025337
PyMuPDF,14.tar_1402.0462.gz_Amoeba_Nonnegative_ArXiv_Vers3_black.pdf,11,paragraph,0.3734939759036145
Tika,18.tar_1402.2584.gz_Simulation1_arxiv20140902_black.pdf,23,paragraph,0.3197504386820043
PyMuPDF,18.tar_1402.2584.gz_Simulation1_arxiv20140902_black.pdf,23,paragraph,0.3155245838172668
Tika,17.tar_1402.2090.gz_contentDelivery_black.pdf,24,paragraph,0.3135179153094462
PyMuPDF,17.tar_1402.2090.gz_contentDelivery_black.pdf,24,paragraph,0.31369362047947985
Tika,21.tar_1402.4477.gz_wrmodel_black.pdf,9,paragraph,0.4086991381038284
PyMuPDF,21.tar_1402.4477.gz_wrmodel_black.pdf,9,paragraph,0.40446772758722943
Tika,17.tar_1402.2042.gz_Rate_Limited_Infra_arXiv_v2_black.pdf,0,paragraph,0.004306632213609021
PyMuPDF,17.tar_1402.2042.gz_Rate_Limited_Infra_arXiv_v2_black.pdf,0,paragraph,0.004268032437046543
Tika,17.tar_1402.1782.gz_Bacon_third_final_black.pdf,15,paragraph,0.2950367647058823
PyMuPDF,17.tar_1402.1782.gz_Bacon_third_final_black.pdf,15,paragraph,0.2954284401562141
Tika,21.tar_1402.4305.gz_b14.EPJC_double_pair_production_archive_black.pdf,0,paragraph,0.29811965811965807
PyMuPDF,21.tar_1402.4305.gz_b14.EPJC_double_pair_production_archive_black.pdf,0,paragraph,0.29986431478968795
Tika,25.tar_1402.6582.gz_Aspects_JMP_black.pdf,37,paragraph,0.5464623410498859
PyMuPDF,25.tar_1402.6582.gz_Aspects_JMP_black.pdf,37,paragraph,0.5415070242656449
Tika,23.tar_1402.5366.gz_spt_recurrence_arxiv_black.pdf,8,paragraph,0.20503144654088046
PyMuPDF,23.tar_1402.5366.gz_spt_recurrence_arxiv_black.pdf,8,paragraph,0.2011104256631708
Tika,15.tar_1402.0635.gz_RLVSI_arXiv_black.pdf,7,paragraph,0.32783650458069064
PyMuPDF,15.tar_1402.0635.gz_RLVSI_arXiv_black.pdf,7,paragraph,0.3282518877332953
Tika,24.tar_1402.6092.gz_GCBArXivuploadv2_black.pdf,18,paragraph,0.35770624600298445
PyMuPDF,24.tar_1402.6092.gz_GCBArXivuploadv2_black.pdf,18,paragraph,0.3544680851063829
Tika,17.tar_1402.1677.gz_FeatureBounds_arxiv_black.pdf,8,paragraph,0.403918411164788
PyMuPDF,17.tar_1402.1677.gz_FeatureBounds_arxiv_black.pdf,8,paragraph,0.399735274652548
Tika,16.tar_1402.1574.gz_KGMPHighDim_PierreDamienThizy_black.pdf,0,paragraph,0.4167262330235883
PyMuPDF,16.tar_1402.1574.gz_KGMPHighDim_PierreDamienThizy_black.pdf,0,paragraph,0.41755888650963596
Tika,24.tar_1402.6165.gz_leap_black.pdf,3,paragraph,0.40084685956245586
PyMuPDF,24.tar_1402.6165.gz_leap_black.pdf,3,paragraph,0.400705467372134
Tika,24.tar_1402.5702.gz_icball_black.pdf,0,paragraph,0.40341053703232377
PyMuPDF,24.tar_1402.5702.gz_icball_black.pdf,0,paragraph,0.4025990253654879
Tika,19.tar_1402.2875.gz_integral_term_black.pdf,14,paragraph,0.3477557622321068
PyMuPDF,19.tar_1402.2875.gz_integral_term_black.pdf,14,paragraph,0.348036253776435
Tika,14.tar_1402.0477.gz_Frechet17_black.pdf,31,paragraph,0.3640753259295027
PyMuPDF,14.tar_1402.0477.gz_Frechet17_black.pdf,31,paragraph,0.359914306117591
Tika,26.tar_1402.7014.gz_jcp_revised_black.pdf,8,paragraph,0.38131287976890127
PyMuPDF,26.tar_1402.7014.gz_jcp_revised_black.pdf,8,paragraph,0.37536887664764906
Tika,14.tar_1402.0444.gz_paper_black.pdf,5,paragraph,0.40107737512242897
PyMuPDF,14.tar_1402.0444.gz_paper_black.pdf,5,paragraph,0.4003891997081002
Tika,15.tar_1402.1042.gz_gmodh_black.pdf,9,paragraph,0.37610619469026546
PyMuPDF,15.tar_1402.1042.gz_gmodh_black.pdf,9,paragraph,0.37658752070679186
Tika,18.tar_1402.2461.gz_PAPR_black.pdf,3,paragraph,0.35853765966818385
PyMuPDF,18.tar_1402.2461.gz_PAPR_black.pdf,3,paragraph,0.3583138173302107
Tika,21.tar_1402.3825.gz_local_vs_nonlocal_v2_black.pdf,2,paragraph,0.6837307152875175
PyMuPDF,21.tar_1402.3825.gz_local_vs_nonlocal_v2_black.pdf,2,paragraph,0.7093837535014006
Tika,23.tar_1402.5326.gz_IntAlign_arxiv4_black.pdf,20,paragraph,0.34533311614269424
PyMuPDF,23.tar_1402.5326.gz_IntAlign_arxiv4_black.pdf,20,paragraph,0.34225806451612895
Tika,23.tar_1402.5162.gz_ms_black.pdf,3,paragraph,0.38972103888965237
PyMuPDF,23.tar_1402.5162.gz_ms_black.pdf,3,paragraph,0.39031728665207877
Tika,23.tar_1402.4998.gz_submitted_black.pdf,9,paragraph,0.4138737334372564
PyMuPDF,23.tar_1402.4998.gz_submitted_black.pdf,9,paragraph,0.41455819384974696
Tika,19.tar_1402.2805.gz_ek_par_KYC_-revision_black.pdf,21,paragraph,0.32907991940899933
PyMuPDF,19.tar_1402.2805.gz_ek_par_KYC_-revision_black.pdf,21,paragraph,0.3400702987697716
Tika,21.tar_1402.4270.gz_manuscript_black.pdf,0,paragraph,0.2627497062279672
PyMuPDF,21.tar_1402.4270.gz_manuscript_black.pdf,0,paragraph,0.2595842956120093
Tika,25.tar_1402.6578.gz_draft_black.pdf,11,paragraph,0.35947712418300654
PyMuPDF,25.tar_1402.6578.gz_draft_black.pdf,11,paragraph,0.3642297650130548
Tika,17.tar_1402.1933.gz_Area_distance_redshift_paper_long_15_FINAL_black.pdf,4,paragraph,0.3452970297029702
PyMuPDF,17.tar_1402.1933.gz_Area_distance_redshift_paper_long_15_FINAL_black.pdf,4,paragraph,0.34404652586470774
Tika,24.tar_1402.6034.gz_manuscript-arxiv-cleaned_black.pdf,2,paragraph,0.3517106123338418
PyMuPDF,24.tar_1402.6034.gz_manuscript-arxiv-cleaned_black.pdf,2,paragraph,0.35482456140350876
Tika,15.tar_1402.1180.gz_Keith_Wardle_black.pdf,17,paragraph,0.30863599677159004
PyMuPDF,15.tar_1402.1180.gz_Keith_Wardle_black.pdf,17,paragraph,0.3031539306449082
Tika,25.tar_1402.6758.gz_curves_black.pdf,19,paragraph,0.19249592169657417
PyMuPDF,25.tar_1402.6758.gz_curves_black.pdf,19,paragraph,0.19103630095315352
Tika,26.tar_1402.7268.gz_paper_black.pdf,9,paragraph,0.3314006713457431
PyMuPDF,26.tar_1402.7268.gz_paper_black.pdf,9,paragraph,0.33029197080291967
Tika,22.tar_1402.4991.gz_updateiifscz_black.pdf,6,paragraph,0.2880132040437384
PyMuPDF,22.tar_1402.4991.gz_updateiifscz_black.pdf,6,paragraph,0.29133374308543336
Tika,24.tar_1402.5938.gz_homg_black.pdf,17,paragraph,0.4221678891605542
PyMuPDF,24.tar_1402.5938.gz_homg_black.pdf,17,paragraph,0.4228295819935691
Tika,25.tar_1402.6836.gz_L2_arXiv_v4_black.pdf,24,paragraph,0.2791256305548883
PyMuPDF,25.tar_1402.6836.gz_L2_arXiv_v4_black.pdf,24,paragraph,0.27959990695510584
Tika,24.tar_1402.6087.gz_delta_chain10_KD_black.pdf,13,paragraph,0.2921976997202363
PyMuPDF,24.tar_1402.6087.gz_delta_chain10_KD_black.pdf,13,paragraph,0.29201615408511955
Tika,23.tar_1402.5503.gz_CRSN-CS_black.pdf,1,paragraph,0.3586443586443586
PyMuPDF,23.tar_1402.5503.gz_CRSN-CS_black.pdf,1,paragraph,0.35901826484018257
Tika,20.tar_1402.3263.gz_turnpike_black.pdf,20,paragraph,0.2552995391705069
PyMuPDF,20.tar_1402.3263.gz_turnpike_black.pdf,20,paragraph,0.2551819438046984
Tika,22.tar_1402.4534.gz_evolvingbeta_black.pdf,6,paragraph,0.32169312169312164
PyMuPDF,22.tar_1402.4534.gz_evolvingbeta_black.pdf,6,paragraph,0.32432432432432434
Tika,25.tar_1402.6667.gz_abeln3_black.pdf,5,paragraph,0.3524530144007811
PyMuPDF,25.tar_1402.6667.gz_abeln3_black.pdf,5,paragraph,0.3526570048309179
Tika,26.tar_1402.6991.gz_mobilization_black.pdf,20,paragraph,0.36544850498338866
PyMuPDF,26.tar_1402.6991.gz_mobilization_black.pdf,20,paragraph,0.36566809320019017
Tika,21.tar_1402.4031.gz_manuscript_black.pdf,11,paragraph,0.2687747035573122
PyMuPDF,21.tar_1402.4031.gz_manuscript_black.pdf,11,paragraph,0.2685714285714286
Tika,22.tar_1402.4950.gz_algeqv_black.pdf,12,paragraph,0.4085438209866079
PyMuPDF,22.tar_1402.4950.gz_algeqv_black.pdf,12,paragraph,0.4056461098974962
Tika,17.tar_1402.2234.gz_simpleliouville4_black.pdf,4,paragraph,0.9282721848419448
PyMuPDF,17.tar_1402.2234.gz_simpleliouville4_black.pdf,4,paragraph,0.93570069752695
Tika,19.tar_1402.2831.gz_as_chemotaxis_preprint_black.pdf,17,paragraph,0.3009359251259899
PyMuPDF,19.tar_1402.2831.gz_as_chemotaxis_preprint_black.pdf,17,paragraph,0.3003592814371258
Tika,16.tar_1402.1395.gz_channel6_black.pdf,40,paragraph,0.33598340822675427
PyMuPDF,16.tar_1402.1395.gz_channel6_black.pdf,40,paragraph,0.3355240401245244
Tika,20.tar_1402.3254.gz_LIO_NaturalComm_FNLsub_black.pdf,7,paragraph,0.4227703984819734
PyMuPDF,20.tar_1402.3254.gz_LIO_NaturalComm_FNLsub_black.pdf,7,paragraph,0.4237960339943343
Tika,14.tar_1402.0104.gz_Manuscript_black.pdf,7,paragraph,0.38762777114031594
PyMuPDF,14.tar_1402.0104.gz_Manuscript_black.pdf,7,paragraph,0.3827968478696407
Tika,16.tar_1402.1666.gz_paper_arxiv_black.pdf,2,paragraph,0.8985892999733831
PyMuPDF,16.tar_1402.1666.gz_paper_arxiv_black.pdf,2,paragraph,0.9086334745762712
Tika,23.tar_1402.5592.gz_acsat_salahuddin_black.pdf,2,paragraph,0.391643059490085
PyMuPDF,23.tar_1402.5592.gz_acsat_salahuddin_black.pdf,2,paragraph,0.39143227021301635
Tika,15.tar_1402.1122.gz_hyperbolafinal_black.pdf,20,paragraph,0.3336912175220098
PyMuPDF,15.tar_1402.1122.gz_hyperbolafinal_black.pdf,20,paragraph,0.3387372013651877
Tika,17.tar_1402.1907.gz_ms_black.pdf,8,paragraph,0.36040756914119354
PyMuPDF,17.tar_1402.1907.gz_ms_black.pdf,8,paragraph,0.35362400906002267
Tika,21.tar_1402.4154.gz_ggg_mfp_arxiv_black.pdf,26,paragraph,0.2191464821222607
PyMuPDF,21.tar_1402.4154.gz_ggg_mfp_arxiv_black.pdf,26,paragraph,0.2274881516587678
Tika,23.tar_1402.5585.gz_ConfAllSame_black.pdf,17,paragraph,0.3802423112767941
PyMuPDF,23.tar_1402.5585.gz_ConfAllSame_black.pdf,17,paragraph,0.3805350553505535
Tika,25.tar_1402.6633.gz_TCNS-13-0019-2C_black.pdf,0,paragraph,0.37597304519577085
PyMuPDF,25.tar_1402.6633.gz_TCNS-13-0019-2C_black.pdf,0,paragraph,0.37342207941243977
Tika,25.tar_1402.6716.gz_cond_arxiv_black.pdf,3,paragraph,0.3866790009250694
PyMuPDF,25.tar_1402.6716.gz_cond_arxiv_black.pdf,3,paragraph,0.3843582210515652
Tika,19.tar_1402.2815.gz_BtsrpInhomCorr_III_black.pdf,31,paragraph,0.29564389431087834
PyMuPDF,19.tar_1402.2815.gz_BtsrpInhomCorr_III_black.pdf,31,paragraph,0.28605369446424334
Tika,20.tar_1402.3629.gz_sidm_black.pdf,0,paragraph,0.034168564920273356
PyMuPDF,20.tar_1402.3629.gz_sidm_black.pdf,0,paragraph,0.03325774754346185
Tika,23.tar_1402.5394.gz_volumes-ICM_black.pdf,15,paragraph,0.015027322404371546
PyMuPDF,23.tar_1402.5394.gz_volumes-ICM_black.pdf,15,paragraph,0.014991482112436075
Tika,26.tar_1402.7064.gz_Diagrams3_black.pdf,9,paragraph,0.6665830091604968
PyMuPDF,26.tar_1402.7064.gz_Diagrams3_black.pdf,9,paragraph,0.6609665427509293
Tika,18.tar_1402.2479.gz_smallcell_AR_black.pdf,23,paragraph,0.4163179916317991
PyMuPDF,18.tar_1402.2479.gz_smallcell_AR_black.pdf,23,paragraph,0.4149960947669878
Tika,15.tar_1402.1003.gz_Dy+d_black.pdf,1,paragraph,0.39776646411561833
PyMuPDF,15.tar_1402.1003.gz_Dy+d_black.pdf,1,paragraph,0.39552238805970147
Tika,24.tar_1402.6066.gz_arzela-flat-v2_black.pdf,13,paragraph,0.3729679516953089
PyMuPDF,24.tar_1402.6066.gz_arzela-flat-v2_black.pdf,13,paragraph,0.37260779340557987
Tika,14.tar_1402.0082.gz_lapenta_revised_withbib_black.pdf,12,paragraph,0.34513506425386836
PyMuPDF,14.tar_1402.0082.gz_lapenta_revised_withbib_black.pdf,12,paragraph,0.3444502344971339
Tika,14.tar_1402.0016.gz_3dquiverDEv2_black.pdf,45,paragraph,0.3661309290474324
PyMuPDF,14.tar_1402.0016.gz_3dquiverDEv2_black.pdf,45,paragraph,0.36285602809207956
Tika,15.tar_1402.0686.gz_article-V3_black.pdf,23,paragraph,0.11203549639489736
PyMuPDF,15.tar_1402.0686.gz_article-V3_black.pdf,23,paragraph,0.10596026490066222
Tika,22.tar_1402.4558.gz_CenA_GeV_mnras_V1_black.pdf,1,paragraph,0.18221057499614615
PyMuPDF,22.tar_1402.4558.gz_CenA_GeV_mnras_V1_black.pdf,1,paragraph,0.17885196374622353
Tika,21.tar_1402.3876.gz_paper_black.pdf,12,paragraph,0.37967174213960847
PyMuPDF,21.tar_1402.3876.gz_paper_black.pdf,12,paragraph,0.380503144654088
Tika,26.tar_1402.7348.gz_rtamass_black.pdf,23,paragraph,0.0009354536950421277
PyMuPDF,26.tar_1402.7348.gz_rtamass_black.pdf,23,paragraph,0.0009341429238673982
