Tool,ID,Page,Label,SpatialDist
PdfAct,2.tar_1701.00807.gz_PAPER5_black.pdf,3,paragraph,"(0, 0, 0, 0.27874171251234303)"
PdfAct,19.tar_1701.08493.gz_SfMSurvey_black.pdf,20,paragraph,"(0, 0, 0, 0.6691437802907916)"
PdfAct,9.tar_1701.03974.gz_MOSP_vrev_black.pdf,6,paragraph,"(0, 0, 0, 0.5444915254237288)"
PdfAct,8.tar_1701.03249.gz_iwesep2017_black.pdf,1,paragraph,"(0, 0, 0, 0.6879281833215214)"
PdfAct,8.tar_1701.03276.gz_Cheritat_Rousseau_black.pdf,14,paragraph,0
PdfAct,7.tar_1701.03028.gz_monads_black.pdf,22,paragraph,"(0, 0, 0, 0.3723596861798431)"
PdfAct,20.tar_1701.08804.gz_draft_8_black.pdf,1,paragraph,"(0, 0, 0, 0.604201931693717)"
PdfAct,19.tar_1701.08282.gz_manuscript_black.pdf,0,paragraph,"(0, 0, 0, 0.5653144771120209)"
PdfAct,19.tar_1701.08551.gz_WD_PRD_Corrected_v3_black.pdf,24,paragraph,"(0, 0, 0, 0.21243885394828793)"
PdfAct,"7.tar_1701.02813.gz_Joshfrog3,2_2ndsub_black.pdf",7,paragraph,"(0, 0, 0, 0.8635654074305339)"
PdfAct,1.tar_1701.00342.gz_fhn-lif-final_black.pdf,3,paragraph,"(0, 0, 0, 0.8844859813084112)"
PdfAct,1.tar_1701.00431.gz_PRD_improved_black.pdf,6,paragraph,"(0, 0, 0, 0.5333684349085165)"
PdfAct,21.tar_1701.09162.gz_N4YangShort_black.pdf,0,paragraph,0
PdfAct,8.tar_1701.03227.gz_informative_priors_lda_black.pdf,9,paragraph,"(0, 0, 0, 0.682649618185047)"
PdfAct,1.tar_1701.00273.gz_paper_truncation_black.pdf,17,paragraph,"(0, 0, 0, 0.30242272347535504)"
PdfAct,2.tar_1701.00759.gz_ms_kahil_black.pdf,1,paragraph,"(0, 0, 0, 0.5184182015167931)"
PdfAct,8.tar_1701.03094.gz_main_black.pdf,2,paragraph,"(0, 0, 0, 0.48426337130720215)"
PdfAct,9.tar_1701.03586.gz_modulation_effect_on_pair_black.pdf,5,paragraph,"(0, 0, 0, 0.8735302552337252)"
PdfAct,19.tar_1701.08546.gz_main_black.pdf,15,paragraph,"(0, 0, 0, 0.0004550625711034684)"
PdfAct,20.tar_1701.08874.gz_brunel-multiphot4-ar_black.pdf,0,paragraph,"(0, 0, 0, 0.5572741016397256)"
PdfAct,5.tar_1701.01876.gz_main_black.pdf,8,paragraph,"(0, 0, 0, 0.0008392782207302218)"
PdfAct,4.tar_1701.01671.gz_MLCSPG_20170106_rev1_black.pdf,26,paragraph,"(0, 0, 0, 0.3798903798903799)"
PdfAct,2.tar_1701.00523.gz_new2_black.pdf,1,paragraph,"(0, 0, 0, 0.7148717948717949)"
PdfAct,6.tar_1701.02555.gz_ANTS_DC_black.pdf,12,paragraph,"(0, 0, 0, 0.44710578842315374)"
PdfAct,20.tar_1701.09136.gz_AnoCCHpq_black.pdf,26,paragraph,"(0, 0, 0, 0.3574023614895549)"
PdfAct,20.tar_1701.08926.gz_2nd_lwr_black.pdf,21,paragraph,0
PdfAct,5.tar_1701.02062.gz_paper-infoflow-compile_black.pdf,4,paragraph,"(0, 0, 0, 0.7682909504190937)"
PdfAct,5.tar_1701.01820.gz_TCOM-TPS-16-0724.R2_black.pdf,6,paragraph,"(0, 0, 0, 0.49480021893815)"
PdfAct,2.tar_1701.00745.gz_ODE_latest_black.pdf,15,paragraph,"(0, 0, 0, 0.5843672456575683)"
PdfAct,1.tar_1701.00297.gz_OddNumberArxiv_black.pdf,4,paragraph,"(0, 0, 0, 0.5621478289691747)"
PdfAct,9.tar_1701.03815.gz_GNR_circuits_arXiv_black.pdf,5,paragraph,"(0, 0, 0, 0.6682255131202911)"
PdfAct,19.tar_1701.08678.gz_Onsager95_black.pdf,2,paragraph,"(0, 0, 0, 0.6248085758039816)"
PdfAct,8.tar_1701.03076.gz_B_sel_Ray_mapping_approach_beyond_paraxial_approximation_black.pdf,4,paragraph,"(0, 0, 0, 0.9097905087644292)"
PdfAct,20.tar_1701.09144.gz_pra-enviada-30-01-2017_black.pdf,12,paragraph,"(0, 0, 0, 0.49086317040558614)"
PdfAct,5.tar_1701.01965.gz_artigo_12Dezembro_black.pdf,30,paragraph,"(0, 0, 0, 0.3815844048112816)"
PdfAct,2.tar_1701.00628.gz_imhomRF5_black.pdf,20,paragraph,"(0, 0, 0, 0.3475935828877006)"
PdfAct,2.tar_1701.00820.gz_imverse_black.pdf,2,paragraph,"(0, 0, 0, 0.5729318912598655)"
PdfAct,6.tar_1701.02557.gz_wf2_black.pdf,1,paragraph,"(0, 0, 0, 0.6541878172588832)"
PdfAct,9.tar_1701.03815.gz_GNR_circuits_arXiv_black.pdf,11,paragraph,"(0, 0, 0, 0.3681917211328976)"
PdfAct,8.tar_1701.03401.gz_alldridge-sahi-salmasian-qfns_black.pdf,16,paragraph,"(0, 0, 0, 0.664292497625831)"
PdfAct,6.tar_1701.02394.gz_UnstableJointly_black.pdf,18,paragraph,"(0, 0, 0, 0.31606012658227856)"
PdfAct,9.tar_1701.03643.gz_cond-mat_TFR_2017_black.pdf,4,paragraph,"(0, 0, 0, 0.7479471120389701)"
PdfAct,8.tar_1701.03341.gz_Pricedynamics_black.pdf,3,paragraph,"(0, 0, 0, 0.9705128205128204)"
PdfAct,5.tar_1701.01887.gz_seminar_black.pdf,8,paragraph,"(0, 0, 0, 0.4207730894069047)"
PdfAct,9.tar_1701.03555.gz_TPAMI_ASPL_black.pdf,12,paragraph,"(0, 0, 0, 0.47605363984674326)"
PdfAct,19.tar_1701.08712.gz_arXivsub20170130b_black.pdf,11,paragraph,"(0, 0, 0, 0.3118440779610195)"
PdfAct,3.tar_1701.01157.gz_sums-of-two-squares-in-short-intervals_black.pdf,3,paragraph,"(0, 0, 0, 0.6920152091254752)"
PdfAct,6.tar_1701.02587.gz_Fortunato-PisaCortona-2016_black.pdf,7,paragraph,"(0, 0, 0, 0.5293350717079531)"
PdfAct,9.tar_1701.03597.gz_cis-v28_black.pdf,14,paragraph,"(0, 0, 0, 0.7835051546391754)"
PdfAct,5.tar_1701.01768.gz_MH-QNF-Beiranvand-Hare-Lucet-Hossain_black.pdf,11,paragraph,"(0, 0, 0, 0.6449064449064449)"
PdfAct,10.tar_1701.04025.gz_Discrete_Time_local_martingale_black.pdf,5,paragraph,"(0, 0, 0, 0.25629477993858757)"
PdfAct,6.tar_1701.02336.gz_smcx3_clean_black.pdf,9,paragraph,"(0, 0, 0, 0.01765744555620955)"
PdfAct,1.tar_1701.00342.gz_fhn-lif-final_black.pdf,4,paragraph,"(0, 0, 0, 0.5021980863718645)"
PdfAct,2.tar_1701.00881.gz_root_verA_black.pdf,8,paragraph,"(0, 0, 0, 0.3789876648234794)"
PdfAct,2.tar_1701.00641.gz_StringMath16_arXiv_v2_black.pdf,19,paragraph,"(0, 0, 0, 0.7719397898324339)"
PdfAct,1.tar_1701.00431.gz_PRD_improved_black.pdf,1,paragraph,"(0, 0, 0, 0.5200583515681985)"
PdfAct,9.tar_1701.03565.gz_EPRinMBL_black.pdf,1,paragraph,"(0, 0, 0, 0.5211097708082026)"
PdfAct,2.tar_1701.00550.gz_paper_black.pdf,13,paragraph,"(0, 0, 0, 0.5166751312002709)"
PdfAct,20.tar_1701.08874.gz_brunel-multiphot4-ar_black.pdf,7,paragraph,"(0, 0, 0, 0.3637277066063803)"
PdfAct,6.tar_1701.02593.gz_conll2017_paper_black.pdf,6,paragraph,"(0, 0, 0, 0.6234863418755281)"
PdfAct,20.tar_1701.09043.gz_wp8-taxonomylearning2x2games_black.pdf,31,paragraph,"(0, 0, 0, 0.6305387312719158)"
PdfAct,4.tar_1701.01727.gz_opQnet_arXiv_black.pdf,10,paragraph,"(0, 0, 0, 0.42411642411642414)"
PdfAct,8.tar_1701.03259.gz_paper_black.pdf,19,paragraph,"(0, 0, 0, 0.0017961383026492684)"
PdfAct,"20.tar_1701.09034.gz_Ismailov,_Erkovan_black.pdf",12,paragraph,0
PdfAct,5.tar_1701.02156.gz_natgas_r1_1_black.pdf,4,paragraph,"(0, 0, 0, 0.8339930151338766)"
PdfAct,1.tar_1701.00318.gz_paper_arxiv_v2_black.pdf,8,paragraph,"(0, 0, 0, 0.3300739327450513)"
PdfAct,3.tar_1701.01236.gz_apssamp_black.pdf,5,paragraph,"(0, 0, 0, 0.00038321517532097005)"
PdfAct,6.tar_1701.02231.gz_arxive_black.pdf,11,paragraph,"(0, 0, 0, 0.3894603862118751)"
PdfAct,19.tar_1701.08386.gz_FHKY2017feb28_DF_black.pdf,1,paragraph,"(0, 0, 0, 0.950332531484364)"
PdfAct,5.tar_1701.02062.gz_paper-infoflow-compile_black.pdf,3,paragraph,"(0, 0, 0, 0.9188536290765346)"
PdfAct,19.tar_1701.08606.gz_revisionLogGammaFlat_black.pdf,29,paragraph,"(0, 0, 0, 0.3415765069551777)"
PdfAct,5.tar_1701.01764.gz_full_dissertation2_black.pdf,30,paragraph,"(0, 0, 0, 0.4265702666064166)"
PdfAct,4.tar_1701.01501.gz_fd_tvDraft_JCAP_v2_black.pdf,9,paragraph,"(0, 0, 0, 0.8214285714285714)"
PdfAct,7.tar_1701.03010.gz_Posat_black.pdf,8,paragraph,"(0, 0, 0, 0.3762945914844649)"
PdfAct,3.tar_1701.01057.gz_main_black.pdf,4,paragraph,"(0, 0, 0, 0.542882630304575)"
PdfAct,19.tar_1701.08543.gz_kerbizi_spin16_black.pdf,2,paragraph,"(0, 0, 0, 0.5797979797979798)"
PdfAct,20.tar_1701.08810.gz_AlgoSel_black.pdf,12,paragraph,"(0, 0, 0, 0.04861111111111114)"
PdfAct,7.tar_1701.02861.gz_Malec-OMurchadha_Xie_10_01_2017_black.pdf,2,paragraph,"(0, 0, 0, 0.7405370430281463)"
PdfAct,19.tar_1701.08550.gz_Ceres_photometry_black.pdf,9,paragraph,"(0, 0, 0, 0.4286215363030516)"
PdfAct,7.tar_1701.02651.gz_DualityGraphsMatroidsArXiv_black.pdf,14,paragraph,"(0, 0, 0, 0.290299572039943)"
PdfAct,20.tar_1701.08753.gz_Multiple_valued_Jacobi_fields_final_black.pdf,32,paragraph,"(0, 0, 0, 0.31774503523382447)"
PdfAct,3.tar_1701.01203.gz_holos_black.pdf,12,paragraph,"(0, 0, 0, 0.009049773755656076)"
PdfAct,5.tar_1701.02197.gz_GJULX2d_v10_black.pdf,3,paragraph,"(0, 0, 0, 0.5603456200018384)"
PdfAct,20.tar_1701.08782.gz_Wild_black.pdf,27,paragraph,"(0, 0, 0, 0.6350997380616562)"
PdfAct,5.tar_1701.02141.gz_super_black.pdf,5,paragraph,"(0, 0, 0, 0.5755256064690026)"
PdfAct,2.tar_1701.00484.gz_ms_black.pdf,5,paragraph,"(0, 0, 0, 0.4411606083486139)"
PdfAct,20.tar_1701.08783.gz_asynch-v6_black.pdf,22,paragraph,"(0, 0, 0, 0.3095916429249763)"
PdfAct,8.tar_1701.03189.gz_eigenformIdentities_black.pdf,2,paragraph,"(0, 0, 0, 0.5958348040945993)"
PdfAct,19.tar_1701.08535.gz_1_black.pdf,26,paragraph,"(0, 0, 0, 0.349074266694404)"
PdfAct,7.tar_1701.02699.gz_ChiralPhonon_v16_black.pdf,17,paragraph,0
PdfAct,8.tar_1701.03383.gz_Cooperative_jamming_phy_security_TVT_submitted_arXiv_12_01_17_black.pdf,7,paragraph,"(0, 0, 0, 0.3233721296005034)"
PdfAct,4.tar_1701.01656.gz_A_new_RRT_arxiv_black.pdf,2,paragraph,"(0, 0, 0, 0.5066102591221575)"
PdfAct,7.tar_1701.02840.gz_equiKuranishi_black.pdf,2,paragraph,"(0, 0, 0, 0.5911427441676552)"
PdfAct,7.tar_1701.02709.gz_paper_black.pdf,5,paragraph,"(0, 0, 0, 0.4663881503987847)"
PdfAct,10.tar_1701.04261.gz_H3nr_Fanohyp15oct17_black.pdf,0,paragraph,"(0, 0, 0, 0.6723873735825927)"
PdfAct,"20.tar_1701.09034.gz_Ismailov,_Erkovan_black.pdf",7,paragraph,"(0, 0, 0, 0.22195318805488298)"
PdfAct,9.tar_1701.03831.gz_QUESTA_Switchover_black.pdf,12,paragraph,"(0, 0, 0, 0.6136986301369862)"
PdfAct,7.tar_1701.02714.gz_TDS_book_black.pdf,0,paragraph,"(0, 0, 0, 0.020689655172413807)"
PdfAct,20.tar_1701.09064.gz_Incomp-III_v20-Feb17_black.pdf,22,paragraph,"(0, 0, 0, 0.354328444060972)"
PdfAct,20.tar_1701.08791.gz_RadarCom_v7-SS_black.pdf,9,paragraph,"(0, 0, 0, 0.3609106052193226)"
PdfAct,9.tar_1701.03887.gz_fZMApaper2_black.pdf,0,paragraph,"(0, 0, 0, 0.5436163318211277)"
PdfAct,20.tar_1701.08905.gz_main_black.pdf,19,paragraph,"(0, 0, 0, 0.25075346594333936)"
PdfAct,2.tar_1701.00479.gz_spa-nig-single_black.pdf,28,paragraph,"(0, 0, 0, 0.32941850472643935)"
PdfAct,2.tar_1701.00715.gz_Arbitrary-Gibbs_black.pdf,14,paragraph,"(0, 0, 0, 0.3691993880673126)"
PdfAct,2.tar_1701.00794.gz_segmetation_black.pdf,8,paragraph,0
PdfAct,2.tar_1701.00672.gz_QPs_and_Poisson-Lie_groups_black.pdf,25,paragraph,0
PdfAct,1.tar_1701.00113.gz_toposAlgebra_black.pdf,25,paragraph,"(0, 0, 0, 0.36084337349397594)"
PdfAct,7.tar_1701.02875.gz_Monochrom_v11_AA_black.pdf,6,paragraph,"(0, 0, 0, 0.1556075982305491)"
PdfAct,4.tar_1701.01440.gz_RadicalCF_PRB_black.pdf,8,paragraph,"(0, 0, 0, 0.509750566893424)"
PdfAct,1.tar_1701.00408.gz_paper_black.pdf,4,paragraph,0
PdfAct,9.tar_1701.03991.gz_MobiHoc_smart_arXiv_black.pdf,14,paragraph,"(0, 0, 0, 0.37611477316789454)"
PdfAct,4.tar_1701.01458.gz_ms_black.pdf,6,paragraph,0
PdfAct,3.tar_1701.01300.gz_B2VV-1_black.pdf,3,paragraph,"(0, 0, 0, 0.5457627118644068)"
PdfAct,9.tar_1701.03604.gz_On_aperiodicity_and_hypercyclic_weighted_translation_operators_black.pdf,11,paragraph,"(0, 0, 0, 0.7535294117647058)"
PdfAct,8.tar_1701.03310.gz_Artemyev130217_black.pdf,3,paragraph,"(0, 0, 0, 0.5058638193593559)"
PdfAct,9.tar_1701.03934.gz_Main_black.pdf,33,paragraph,"(0, 0, 0, 0.44311734846222756)"
PdfAct,10.tar_1701.04233.gz_porous_black.pdf,6,paragraph,"(0, 0, 0, 0.5980392156862745)"
PdfAct,5.tar_1701.02064.gz_Chemotaxis1_black.pdf,28,paragraph,"(0, 0, 0, 0.2860265986518492)"
PdfAct,3.tar_1701.01157.gz_sums-of-two-squares-in-short-intervals_black.pdf,23,paragraph,"(0, 0, 0, 0.32593809915091754)"
PdfAct,5.tar_1701.01833.gz_main_black.pdf,4,paragraph,"(0, 0, 0, 0.520305260288907)"
PdfAct,20.tar_1701.09036.gz_Rajba_arxiev2017_black.pdf,10,paragraph,"(0, 0, 0, 0.3054726368159204)"
PdfAct,1.tar_1701.00049.gz_massivefinal_black.pdf,2,paragraph,"(0, 0, 0, 0.8414822439526506)"
PdfAct,19.tar_1701.08562.gz_GSY_triangle_ver9_black.pdf,15,paragraph,"(0, 0, 0, 0.6380090497737556)"
PdfAct,8.tar_1701.03417.gz_AR_NTS_ArXiv_GloaguenCali_black.pdf,22,paragraph,"(0, 0, 0, 0.004232804232804171)"
PdfAct,2.tar_1701.00532.gz_submit_archive_black.pdf,11,paragraph,"(0, 0, 0, 0.8789356984478935)"
PdfAct,9.tar_1701.03624.gz_LocalFloerPaperArxiv2pdflatex_black.pdf,21,paragraph,"(0, 0, 0, 0.365485564304462)"
PdfAct,20.tar_1701.08822.gz_jedrzej_garnek-on_p_degree_no_crop_black.pdf,2,paragraph,"(0, 0, 0, 0.9017064846416382)"
PdfAct,6.tar_1701.02587.gz_Fortunato-PisaCortona-2016_black.pdf,9,paragraph,0
PdfAct,7.tar_1701.03038.gz_eacl2017_black.pdf,5,paragraph,"(0, 0, 0, 0.5959442681749207)"
PdfAct,3.tar_1701.01178.gz_local_to_global_for_function_fields_3_black.pdf,1,paragraph,"(0, 0, 0, 0.639877143588431)"
PdfAct,20.tar_1701.09043.gz_wp8-taxonomylearning2x2games_black.pdf,4,paragraph,"(0, 0, 0, 0.8890316364220331)"
PdfAct,8.tar_1701.03460.gz_l1without_black.pdf,15,paragraph,"(0, 0, 0, 0.2477064220183486)"
PdfAct,5.tar_1701.01863.gz_CVEskyrmion5_black.pdf,1,paragraph,"(0, 0, 0, 0.8809278350515464)"
PdfAct,20.tar_1701.09090.gz_KRbKSurface_Dynamics_bbl_rev4-2col_black.pdf,5,paragraph,"(0, 0, 0, 0.3809213385484572)"
PdfAct,4.tar_1701.01473.gz_large_mode_resonator_black.pdf,8,paragraph,"(0, 0, 0, 0.6992936427850656)"
PdfAct,19.tar_1701.08462.gz_CIKM16_black.pdf,5,paragraph,"(0, 0, 0, 0.3228949199721642)"
PdfAct,4.tar_1701.01449.gz_DMhalo_refereed_clean_black.pdf,9,paragraph,"(0, 0, 0, 0.5745980707395498)"
PdfAct,3.tar_1701.01289.gz_aaai_1_black.pdf,1,paragraph,"(0, 0, 0, 0.542441209406495)"
PdfAct,8.tar_1701.03175.gz_AlfvenWaves_NJP_black.pdf,52,paragraph,"(0, 0, 0, 0.4166861963909069)"
PdfAct,5.tar_1701.01764.gz_full_dissertation2_black.pdf,102,paragraph,"(0, 0, 0, 0.38095238095238093)"
PdfAct,3.tar_1701.01288.gz_MPv2_black.pdf,0,paragraph,"(0, 0, 0, 0.40053404539385845)"
PdfAct,2.tar_1701.00744.gz_Algebraic_coupling_beyondexponential_black.pdf,9,paragraph,"(0, 0, 0, 0.41722972972972977)"
PdfAct,2.tar_1701.00503.gz_DGL_TPDS_submit_black.pdf,0,paragraph,"(0, 0, 0, 0.527876631079478)"
PdfAct,19.tar_1701.08723.gz_soficAEP2_black.pdf,2,paragraph,"(0, 0, 0, 0.6498708010335917)"
PdfAct,19.tar_1701.08618.gz_final_stellar_wind_black.pdf,77,paragraph,"(0, 0, 0, 0.026624068157614433)"
PdfAct,19.tar_1701.08291.gz_egpaper_final_black.pdf,4,paragraph,"(0, 0, 0, 0.6261958601495913)"
PdfAct,6.tar_1701.02546.gz_main_black.pdf,11,paragraph,"(0, 0, 0, 0.7653521126760563)"
PdfAct,1.tar_1701.00189.gz_BPSCFT-Hep-III_black.pdf,8,paragraph,"(0, 0, 0, 0.7092924126172209)"
PdfAct,8.tar_1701.03138.gz_ms_black.pdf,3,paragraph,"(0, 0, 0, 0.20857908847184986)"
PdfAct,2.tar_1701.00880.gz_arXiv2_black.pdf,15,paragraph,"(0, 0, 0, 0.3434141464633842)"
PdfAct,8.tar_1701.03277.gz_socgraphd_black.pdf,0,paragraph,"(0, 0, 0, 0.6812166241003018)"
PdfAct,2.tar_1701.00628.gz_imhomRF5_black.pdf,29,paragraph,"(0, 0, 0, 0.4078002052685597)"
PdfAct,4.tar_1701.01470.gz_jcgs_graphlearning_black.pdf,27,paragraph,"(0, 0, 0, 0.4466019417475728)"
PdfAct,6.tar_1701.02261.gz_v2_black.pdf,12,paragraph,"(0, 0, 0, 0.35670995670995664)"
PdfAct,2.tar_1701.00882.gz_Main_black.pdf,0,paragraph,"(0, 0, 0, 0.02597402597402592)"
PdfAct,4.tar_1701.01512.gz_tap26_2016_black.pdf,8,paragraph,"(0, 0, 0, 0.5136381098732232)"
PdfAct,9.tar_1701.03815.gz_GNR_circuits_arXiv_black.pdf,18,paragraph,"(0, 0, 0, 0.4041095890410959)"
PdfAct,1.tar_1701.00470.gz_NIPcounting12-27_black.pdf,9,paragraph,"(0, 0, 0, 0.45955451348182885)"
PdfAct,3.tar_1701.01251.gz_Chrom_RM_sim_letter_ref_nobold_black.pdf,3,paragraph,"(0, 0, 0, 0.703047590451884)"
PdfAct,7.tar_1701.02843.gz_SolvePDEsFromDistance_black.pdf,22,paragraph,"(0, 0, 0, 0.3111209179170345)"
PdfAct,5.tar_1701.02108.gz_main_black.pdf,18,paragraph,"(0, 0, 0, 0.34502103786816263)"
PdfAct,4.tar_1701.01590.gz_attack_detection_wirless_one_way_OC_black.pdf,25,paragraph,"(0, 0, 0, 0.288666451404585)"
PdfAct,6.tar_1701.02611.gz_ms_black.pdf,2,paragraph,"(0, 0, 0, 0.598896769109535)"
PdfAct,2.tar_1701.00581.gz_High_Performance_Parallel_Image_Reconstruction_for_New_Vacuum_Solar_Telescope_black.pdf,0,paragraph,"(0, 0, 0, 0.41708542713567837)"
PdfAct,20.tar_1701.08783.gz_asynch-v6_black.pdf,3,paragraph,"(0, 0, 0, 0.4738955823293173)"
PdfAct,8.tar_1701.03279.gz_DHNTMnFamilies_black.pdf,15,paragraph,"(0, 0, 0, 0.5669414998036906)"
PdfAct,6.tar_1701.02391.gz_leglag_black.pdf,13,paragraph,"(0, 0, 0, 0.8027444253859349)"
PdfAct,19.tar_1701.08545.gz_basket2017_black.pdf,7,paragraph,"(0, 0, 0, 0.3674488267598602)"
PdfAct,3.tar_1701.01174.gz_Bessel_Model_Sp_4__black.pdf,3,paragraph,"(0, 0, 0, 0.45027896291434194)"
PdfAct,19.tar_1701.08537.gz_LD-NZCG_black.pdf,3,paragraph,"(0, 0, 0, 0.5360290305857958)"
PdfAct,3.tar_1701.01113.gz_HD209_New_Light_black.pdf,2,paragraph,"(0, 0, 0, 0.5458973398276509)"
PdfAct,4.tar_1701.01365.gz_Crouzeix-elliptic-arXivNEW_black.pdf,3,paragraph,"(0, 0, 0, 0.710261569416499)"
PdfAct,1.tar_1701.00239.gz_Random_k_Complex_arXiv_UpLoad_2_black.pdf,24,paragraph,"(0, 0, 0, 0.34380903314442735)"
PdfAct,7.tar_1701.02621.gz_Geometric-vulnerability_black.pdf,43,paragraph,0
PdfAct,2.tar_1701.00904.gz_Delay-Optimal_Biased_User_Association_in_Heterogeneous_Networks_black.pdf,11,paragraph,"(0, 0, 0, 0.230986911920764)"
PdfAct,4.tar_1701.01512.gz_tap26_2016_black.pdf,12,paragraph,"(0, 0, 0, 0.11103767349636484)"
PdfAct,4.tar_1701.01485.gz_paper1.5_black.pdf,16,paragraph,"(0, 0, 0, 0.335899629312803)"
PdfAct,3.tar_1701.01114.gz_QSO-LBG_z4_black.pdf,11,paragraph,0
PdfAct,6.tar_1701.02370.gz_ms_black.pdf,1,paragraph,"(0, 0, 0, 0.49389671361502346)"
PdfAct,8.tar_1701.03089.gz_arxiv-export-11Jan2017_black.pdf,27,paragraph,"(0, 0, 0, 0.3149151318165403)"
PdfAct,5.tar_1701.01846.gz_paper_black.pdf,1,paragraph,"(0, 0, 0, 0.4756814537680385)"
PdfAct,5.tar_1701.02192.gz_itas_black.pdf,3,paragraph,"(0, 0, 0, 0.5408282487342594)"
PdfAct,7.tar_1701.02897.gz_Quantum_phases_of_a_two-dimensional_polarized_degenerate_Fermi_gas_in_an_optical_cavity_black.pdf,4,paragraph,"(0, 0, 0, 0.45890410958904115)"
PdfAct,2.tar_1701.00554.gz_full_black.pdf,15,paragraph,"(0, 0, 0, 0.7391017173051518)"
PdfAct,5.tar_1701.02072.gz_Frontier_rev1_arxiv_black.pdf,25,paragraph,"(0, 0, 0, 0.17632241813602023)"
PdfAct,20.tar_1701.08975.gz_HHms_black.pdf,2,paragraph,"(0, 0, 0, 0.7338177014531044)"
PdfAct,8.tar_1701.03228.gz_ParityDoubling_black.pdf,7,paragraph,"(0, 0, 0, 0.8268104054370753)"
PdfAct,4.tar_1701.01350.gz_revised2_black.pdf,17,paragraph,"(0, 0, 0, 0.2411422527763088)"
PdfAct,3.tar_1701.00985.gz_lms-vf2_black.pdf,38,paragraph,"(0, 0, 0, 0.28141633881046046)"
PdfAct,7.tar_1701.02767.gz_20170104_coupled_susy_black.pdf,2,paragraph,"(0, 0, 0, 0.8821666138739309)"
PdfAct,7.tar_1701.02840.gz_equiKuranishi_black.pdf,85,paragraph,0
PdfAct,19.tar_1701.08277.gz_Articlejos_black.pdf,4,paragraph,"(0, 0, 0, 0.7970350404312668)"
PdfAct,3.tar_1701.01146.gz_ms_black.pdf,7,paragraph,0
PdfAct,2.tar_1701.00571.gz_Sutured_Manifolds_and_Higher_Rank_Bundles_black.pdf,70,paragraph,"(0, 0, 0, 0.3525083612040133)"
PdfAct,2.tar_1701.00694.gz_M1bit_CT_black.pdf,8,paragraph,"(0, 0, 0, 0.5949895615866388)"
PdfAct,3.tar_1701.01251.gz_Chrom_RM_sim_letter_ref_nobold_black.pdf,4,paragraph,"(0, 0, 0, 0.5628278221208666)"
PdfAct,7.tar_1701.02619.gz_G-Mfr2arxiv_black.pdf,3,paragraph,"(0, 0, 0, 0.48522895125553916)"
PdfAct,10.tar_1701.04242.gz_OPO_CQF_optimization_v4_black.pdf,2,paragraph,"(0, 0, 0, 0.4517849815346738)"
PdfAct,8.tar_1701.03305.gz_finite-long2B_black.pdf,5,paragraph,"(0, 0, 0, 0.3579514824797843)"
PdfAct,6.tar_1701.02611.gz_ms_black.pdf,5,paragraph,"(0, 0, 0, 0.5851170416249203)"
PdfAct,1.tar_1701.00289.gz_Draft_v23_black.pdf,15,paragraph,"(0, 0, 0, 0.0020387359836901453)"
PdfAct,9.tar_1701.03921.gz_GB_Moist_atmosphere_arxiv_black.pdf,11,paragraph,"(0, 0, 0, 0.656060288884237)"
PdfAct,7.tar_1701.02772.gz_Local_Mixing_revision_black.pdf,4,paragraph,"(0, 0, 0, 0.46652768126013433)"
PdfAct,9.tar_1701.03619.gz_main_black.pdf,4,paragraph,"(0, 0, 0, 0.43209876543209874)"
PdfAct,20.tar_1701.08878.gz_DRL_survey_black.pdf,1,paragraph,0
PdfAct,8.tar_1701.03120.gz_POISSON_4TH_JOURNAL_black.pdf,28,paragraph,"(0, 0, 0, 0.3337320574162679)"
PdfAct,7.tar_1701.02681.gz_Recursive_Marginal_Quantization_black.pdf,14,paragraph,"(0, 0, 0, 0.73046875)"
PdfAct,8.tar_1701.03297.gz_twisted_black.pdf,25,paragraph,"(0, 0, 0, 0.3705357142857143)"
PdfAct,10.tar_1701.04176.gz_arxivpaper.submission_black.pdf,4,paragraph,"(0, 0, 0, 0.9336082474226803)"
PdfAct,19.tar_1701.08554.gz_ISIT_2017_black.pdf,4,paragraph,"(0, 0, 0, 0.3506453595574678)"
PdfAct,6.tar_1701.02370.gz_ms_black.pdf,6,paragraph,"(0, 0, 0, 0.39579349904397704)"
PdfAct,7.tar_1701.02772.gz_Local_Mixing_revision_black.pdf,18,paragraph,"(0, 0, 0, 0.33151489718841803)"
PdfAct,3.tar_1701.01174.gz_Bessel_Model_Sp_4__black.pdf,18,paragraph,"(0, 0, 0, 0.36940925049610746)"
PdfAct,3.tar_1701.01315.gz_main_black.pdf,17,paragraph,"(0, 0, 0, 0.0020554984583760925)"
PdfAct,19.tar_1701.08387.gz_article_arxiv_black.pdf,7,paragraph,"(0, 0, 0, 0.37997807818779683)"
PdfAct,2.tar_1701.00780.gz_Two_Fluid_mnras_final_black.pdf,11,paragraph,"(0, 0, 0, 0.0007351589781289647)"
PdfAct,3.tar_1701.01318.gz_pot_alg_black.pdf,2,paragraph,"(0, 0, 0, 0.8530479648385247)"
PdfAct,10.tar_1701.04203.gz_centre-isochrone-Cresson-Palafox_black.pdf,7,paragraph,"(0, 0, 0, 0.4214337436640116)"
PdfAct,3.tar_1701.01265.gz_newvarheat_black.pdf,11,paragraph,"(0, 0, 0, 0.31550596383224316)"
