Tool,ID,Page,Label,SpatialDist
PdfAct,221.tar_1710.00470.gz_ms_fukushima_170928_black.pdf,7,section,"(0, 0, 0, 0.06185567010309285)"
PdfAct,220.tar_1710.00320.gz_SIDM_DH_8_black.pdf,4,section,"(0, 0, 0, 0.15533980582524265)"
PdfAct,221.tar_1710.00648.gz_3PDF_v8_black.pdf,2,section,"(0, 0, 0, 0.09137055837563451)"
PdfAct,221.tar_1710.00594.gz_Effective-v3_black.pdf,4,section,"(0, 0, 0, 0.08695652173913046)"
PdfAct,245.tar_1710.10322.gz_Main_arxiv_black.pdf,20,section,"(0, 0, 0, 0.175)"
PdfAct,231.tar_1710.04064.gz_mean_field_black.pdf,23,section,"(0.5, 0.5, 0.5, 0.6153846153846154)"
PdfAct,233.tar_1710.05031.gz_ms_astro-ph_v3_black.pdf,0,section,0
PdfAct,245.tar_1710.10345.gz_JMLR_paper_24.2.2018_black.pdf,22,section,"(0, 0, 0, 0.14046822742474915)"
PdfAct,242.tar_1710.08687.gz_Manuscript_black.pdf,10,section,0
PdfAct,235.tar_1710.05914.gz_ms_black.pdf,5,section,0
PdfAct,240.tar_1710.07935.gz_xfemstokes_black.pdf,29,section,"(0.34782608695652173, 0.3333333333333333, 0.36363636363636365, 0.23312883435582818)"
PdfAct,242.tar_1710.08818.gz_submit1arxiv_black.pdf,3,section,"(0.08080808080808081, 0.04395604395604396, 0.5, 0.06993006993006987)"
PdfAct,241.tar_1710.08377.gz_urbansound_black.pdf,0,section,"(0.2222222222222222, 0.16666666666666666, 0.3333333333333333, 0.5517241379310345)"
PdfAct,220.tar_1710.00231.gz_risk5_black.pdf,14,section,"(0.10169491525423728, 0.05357142857142857, 1.0, 0.10951008645533136)"
PdfAct,243.tar_1710.09360.gz_Review-Frontiers_black.pdf,16,section,0
PdfAct,240.tar_1710.08085.gz_Luo-Yin-FENE-2d-decay_black.pdf,2,section,0
PdfAct,240.tar_1710.08219.gz_cho18_RESUBMIT_arXiv_black.pdf,8,section,0
PdfAct,244.tar_1710.09934.gz_HyperspectralClassification_black.pdf,3,section,"(0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.8192771084337349)"
PdfAct,239.tar_1710.07478.gz_ms_black.pdf,5,section,0
PdfAct,233.tar_1710.04845.gz_sqg_black.pdf,2,section,"(0, 0, 0, 0.10465116279069761)"
PdfAct,236.tar_1710.06259.gz_GMM_black.pdf,12,section,"(0, 0, 0, 0.058823529411764636)"
PdfAct,236.tar_1710.06306.gz_quantumMaxwellDemon_black.pdf,3,section,"(0.7272727272727273, 0.5714285714285714, 1.0, 0.689655172413793)"
PdfAct,239.tar_1710.07545.gz_Non_Equilibrium_States_in_CV_resub_arXiv_black.pdf,4,section,0
PdfAct,221.tar_1710.00419.gz_LTLPlanning_black.pdf,2,section,"(0.391304347826087, 0.391304347826087, 0.391304347826087, 0.5414847161572053)"
PdfAct,239.tar_1710.07428.gz_article_arxiv_black.pdf,21,section,0
PdfAct,236.tar_1710.06137.gz_hall_group_black.pdf,5,section,"(0, 0, 0, 0.07092198581560283)"
PdfAct,222.tar_1710.00991.gz_paper_black.pdf,2,section,"(0, 0, 0, 0.12328767123287676)"
PdfAct,232.tar_1710.04481.gz_Condmat_Timoshenko_black.pdf,6,section,0
PdfAct,235.tar_1710.06060.gz_ALEXEEVA_BARASHENKOV_arXiv_black.pdf,7,section,"(0.125, 0.125, 0.125, 0.15)"
PdfAct,233.tar_1710.05036.gz_opo_large_mbl_black.pdf,1,section,"(0, 0, 0, 0.14492753623188406)"
PdfAct,233.tar_1710.05038.gz_SNR_black.pdf,2,section,"(0.27027027027027023, 0.16129032258064516, 0.8333333333333334, 0.431578947368421)"
PdfAct,243.tar_1710.09499.gz_main_black.pdf,0,section,"(0.09999999999999999, 0.05555555555555555, 0.5, 0.2258064516129032)"
PdfAct,236.tar_1710.06116.gz_competition-diffusion_final_black.pdf,20,section,0
PdfAct,220.tar_1710.00072.gz_qproj.9d_black.pdf,2,section,"(0, 0, 0, 0.1747572815533981)"
PdfAct,245.tar_1710.10066.gz_really_final_one_black.pdf,4,section,"(0.36065573770491804, 0.21153846153846154, 1.2222222222222223, 0.3563218390804597)"
PdfAct,235.tar_1710.06067.gz_ms_ver03_black.pdf,22,section,0
PdfAct,231.tar_1710.04067.gz_Capparelli_eta_last_black.pdf,4,section,0
PdfAct,231.tar_1710.04457.gz_DainGabach_black.pdf,66,section,0
PdfAct,244.tar_1710.09589.gz_customer-feedback_black.pdf,2,section,"(0.5, 0.4117647058823529, 0.6363636363636364, 0.5818181818181818)"
PdfAct,231.tar_1710.04341.gz_stretching_rotation_sets_qc_bongers_black.pdf,3,section,"(0, 0, 0, 0.10810810810810807)"
PdfAct,236.tar_1710.06234.gz_ofc_paper_black.pdf,2,section,"(0.39999999999999997, 0.375, 0.42857142857142855, 0.3076923076923077)"
PdfAct,234.tar_1710.05370.gz_arxiv_submission_black.pdf,1,section,"(0.6857142857142857, 0.6666666666666666, 0.7058823529411765, 0.6853146853146853)"
PdfAct,242.tar_1710.08810.gz_mnras_cygA_accepted_black.pdf,4,section,"(0.3, 0.3, 0.3, 0.4)"
