Tool,ID,Page,Label,F1,SpatialDist
PdfAct,200.tar_1709.03119.gz_MSP_AS_Kocsis_black.pdf,12,reference,0.0,0.0
PdfAct,195.tar_1709.00970.gz_planar_anti-Ramsey_revision_black.pdf,15,reference,0.0049261083743842365,0.6190651453809348
PdfAct,213.tar_1709.08073.gz_objective_aaai18_an_black.pdf,5,reference,0.004123711340206186,0.6230529595015577
PdfAct,200.tar_1709.03143.gz_Keller-FPSAC-2013-v2_black.pdf,10,reference,0.0031595576619273306,0.34805045871559626
PdfAct,216.tar_1709.09147.gz_VcycleNonNested_black.pdf,25,reference,0.0,0.0
PdfAct,198.tar_1709.02037.gz_FiniteSizeEffects_4.2_black.pdf,17,reference,0.0,0.0
PdfAct,201.tar_1709.03209.gz_egpaper_final_black.pdf,8,reference,0.006769825918762088,0.38467954956207423
PdfAct,195.tar_1709.01015.gz_Indoor_Localization_Survey_black.pdf,28,reference,0.0,0.0
PdfAct,198.tar_1709.02109.gz_ml_is_2_black.pdf,6,reference,0.0,0.0
PdfAct,196.tar_1709.01327.gz_ms_black.pdf,4,reference,0.01844532279314888,0.3926905132192846
PdfAct,194.tar_1709.00605.gz_TI-Edge-States-Random-2018-ARXIV_black.pdf,37,reference,0.0032573289902280127,0.06647605432451754
PdfAct,203.tar_1709.04293.gz_AcousticRotatingBlackHole_Arxiv_black.pdf,5,reference,0.0,0.0
PdfAct,200.tar_1709.02792.gz_wake_learning_black.pdf,10,reference,0.014369693011103853,0.43276463034305634
PdfAct,198.tar_1709.02184.gz_term_nmt_black.pdf,8,reference,0.013874066168623266,0.4134615384615385
PdfAct,216.tar_1709.09159.gz_v2_doubletrace_abjm_black.pdf,32,reference,0.004374453193350831,0.19467251645252276
PdfAct,216.tar_1709.09375.gz_paper_black.pdf,9,reference,0.0,0.0
PdfAct,210.tar_1709.06808.gz_wrn_black.pdf,7,reference,0.0091324200913242,0.8528584817244611
PdfAct,211.tar_1709.07073.gz_DolgopolikMV_Unified_Exactness_I_black.pdf,29,reference,0.006756756756756757,0.21564318034906266
PdfAct,197.tar_1709.01866.gz_roffe_pqm_v3_black.pdf,36,reference,0.0,0.0
PdfAct,195.tar_1709.00959.gz_generalized-kitaev-Reply2-v2_black.pdf,17,reference,0.0,0.0
PdfAct,215.tar_1709.08920.gz_main2_black.pdf,27,reference,0.0,0.0
PdfAct,202.tar_1709.03742.gz_disputatsLioma_black.pdf,54,reference,0.004806497058092318,0.055700547835696314
PdfAct,214.tar_1709.08469.gz_FieldExpansionPlasmonic_final_black.pdf,15,reference,0.012552301255230125,0.7414965986394557
PdfAct,195.tar_1709.00851.gz_LeoSar_ex_rev1_pp_black.pdf,18,reference,0.0,0.0
PdfAct,200.tar_1709.03000.gz_motor_graph_learning_main_v18_AK_black.pdf,23,reference,0.008902077151335312,0.3329447917770477
PdfAct,198.tar_1709.02063.gz_arxiv_black.pdf,13,reference,0.011504424778761062,0.22283150548354938
PdfAct,198.tar_1709.02041.gz_GM_IrrationalFamily_black.pdf,19,reference,0.0,0.0
PdfAct,203.tar_1709.04007.gz_effective5_black.pdf,9,reference,0.0,0.0
