Tool,ID,Page,Label,SpatialDist
PdfAct,50.tar_1404.5704.gz_madsenlipo2014-semanticaxelrod_black.pdf,18,section,"(0.0945945945945946, 0.04827586206896552, 2.3333333333333335, 0.03474903474903471)"
PdfAct,52.tar_1404.7184.gz_amorim_filtered_tensor_2_black.pdf,8,section,"(0.0909090909090909, 0.04929577464788732, 0.5833333333333334, 0.16858237547892713)"
PdfAct,51.tar_1404.6766.gz_it_multiple_locations_proofs_insection_archived_black.pdf,1,section,"(1.0, 1.0, 1.0, 1.0)"
PdfAct,52.tar_1404.7416.gz_5_black.pdf,12,section,0
PdfAct,47.tar_1404.3741.gz_FermiGeV_black.pdf,4,section,0
PdfAct,53.tar_1404.7803.gz_rpl-topologyconstruction_black.pdf,3,section,"(0.37735849056603776, 0.24390243902439024, 0.8333333333333334, 0.30604982206405695)"
PdfAct,51.tar_1404.6447.gz_Coiras--Counterexamples_to_CST_black.pdf,27,section,0
PdfAct,52.tar_1404.7077.gz_SELF_ARXIV_black.pdf,16,section,0
PdfAct,49.tar_1404.5028.gz_arxivSasaki2014_black.pdf,13,section,0
PdfAct,49.tar_1404.4972.gz_main_black.pdf,10,section,"(1.0, 1.0, 1.0, 1.0)"
PdfAct,52.tar_1404.7135.gz_mcebrian_environment_black.pdf,1,section,"(0.4166666666666667, 0.4166666666666667, 0.4166666666666667, 0.5510204081632653)"
PdfAct,48.tar_1404.4538.gz_work4rm_black.pdf,1,section,0
PdfAct,46.tar_1404.3310.gz_msr_black.pdf,1,section,"(0.6666666666666666, 0.5714285714285714, 0.8, 0.8421052631578948)"
PdfAct,46.tar_1404.3505.gz_20140308TorqueV18_black.pdf,4,section,"(1.0, 1.0, 1.0, 1.0)"
PdfAct,47.tar_1404.4098.gz_HS_150318_black.pdf,7,section,"(0.13559322033898302, 0.09523809523809523, 0.23529411764705882, 0.27055702917771884)"
PdfAct,44.tar_1404.2119.gz_arxiv_black.pdf,3,section,"(0.14545454545454545, 0.08163265306122448, 0.6666666666666666, 0.17307692307692307)"
PdfAct,49.tar_1404.5199.gz_RPScycleArxiv_black.pdf,4,section,"(0, 0, 0, 0.1568627450980392)"
PdfAct,52.tar_1404.7326.gz_EExc_25Jul_mg-fin_black.pdf,3,section,"(0, 0, 0, 0.05940594059405939)"
PdfAct,49.tar_1404.5556.gz_polling_black.pdf,4,section,"(0.7777777777777778, 0.6363636363636364, 1.0, 0.7936507936507937)"
PdfAct,52.tar_1404.7324.gz_RTG_black.pdf,0,section,"(0.0704225352112676, 0.03571428571428571, 2.5, 0.03236994219653184)"
PdfAct,47.tar_1404.3875.gz_boltzmann_black.pdf,20,section,"(0.0136986301369863, 0.0070921985815602835, 0.2, 0.10048622366288498)"
PdfAct,41.tar_1404.0324.gz_3Body2D_black.pdf,0,section,0
PdfAct,47.tar_1404.4068.gz_directed_random_market_black.pdf,4,section,"(0.09411764705882351, 0.05063291139240506, 0.6666666666666666, 0.12389380530973454)"
PdfAct,45.tar_1404.2844.gz_em_pdf_black.pdf,1,section,"(0.9166666666666666, 0.9166666666666666, 0.9166666666666666, 0.9940119760479043)"
PdfAct,51.tar_1404.6366.gz_manuscript_black.pdf,4,section,"(0, 0, 0, 0.10582010582010583)"
PdfAct,52.tar_1404.7455.gz_Selections_and_Random_Maps_Revised_black.pdf,0,section,0
PdfAct,51.tar_1404.6470.gz_spire_lirgs_astroph_black.pdf,6,section,"(0.11650485436893204, 0.06521739130434782, 0.5454545454545454, 0.14871016691957506)"
PdfAct,41.tar_1404.0304.gz_VerticalMixpopPDM_black.pdf,2,section,0
PdfAct,51.tar_1404.6587.gz_paper_black.pdf,6,section,"(0, 0, 0, 0.13333333333333328)"
PdfAct,53.tar_1404.7567.gz_paper_black.pdf,1,section,"(0, 0, 0, 0.10447761194029852)"
PdfAct,48.tar_1404.4552.gz_V-deformations-ArXiv-revised_black.pdf,15,section,"(0, 0, 0, 0.14400000000000004)"
PdfAct,53.tar_1404.7806.gz_Paper4_black.pdf,15,section,"(0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.4810126582278481)"
PdfAct,50.tar_1404.5991.gz_IrO2_black.pdf,14,section,"(0.05797101449275362, 0.029850746268656716, 1.0, 0.07578947368421055)"
PdfAct,52.tar_1404.7289.gz_2014-04-29-TQFT-arXiv_black.pdf,43,section,"(0.028985507246376812, 0.015384615384615385, 0.25, 0.12827988338192425)"
PdfAct,47.tar_1404.4065.gz_ICM_Talk-_for_archive_black.pdf,1,section,"(0.5789473684210525, 0.4074074074074074, 1.0, 0.42402826855123676)"
PdfAct,47.tar_1404.3814.gz_ICM3_black.pdf,5,section,0
PdfAct,43.tar_1404.1859.gz_ms_ApJ_black.pdf,3,section,"(0, 0, 0, 0.17687074829931973)"
PdfAct,50.tar_1404.5711.gz_multistage_black.pdf,0,section,"(0.28571428571428575, 0.2, 0.5, 0.5)"
PdfAct,50.tar_1404.5905.gz_arxiv-main_black.pdf,4,section,"(0.375, 0.375, 0.375, 0.4901960784313726)"
PdfAct,46.tar_1404.3146.gz_multivariateHope_black.pdf,2,section,"(0, 0, 0, 0.10775862068965524)"
PdfAct,44.tar_1404.2017.gz_efficiency_black.pdf,1,section,0
PdfAct,46.tar_1404.3138.gz_draft-v2_black.pdf,38,section,0
PdfAct,44.tar_1404.2348.gz_flexauc-twc-arxiv_black.pdf,10,section,"(0.11594202898550726, 0.06091370558375635, 1.2, 0.06151645207439202)"
PdfAct,44.tar_1404.2350.gz_GlobeNetwork12_black.pdf,2,section,0
PdfAct,50.tar_1404.5767.gz_codynamics_black.pdf,2,section,0
PdfAct,44.tar_1404.2004.gz_arxiv_black.pdf,1,section,"(0, 0, 0, 0.11188811188811186)"
PdfAct,47.tar_1404.3737.gz_description_black.pdf,69,section,"(0, 0, 0, 0.20408163265306128)"
PdfAct,47.tar_1404.4185.gz_smc_MP_arxiv_black.pdf,13,section,"(0.4000000000000001, 0.4, 0.4, 0.5818181818181818)"
PdfAct,41.tar_1404.0092.gz_paper_actual_black.pdf,12,section,"(0, 0, 0, 0.01980198019801975)"
PdfAct,52.tar_1404.7359.gz_origins-revised_black.pdf,18,section,0
PdfAct,52.tar_1404.7014.gz_radio_PEP_ref_black.pdf,3,section,"(1.0, 1.0, 1.0, 1.0)"
PdfAct,41.tar_1404.0261.gz_CountingTriangulationsApproximatelyArXiv_black.pdf,7,section,0
PdfAct,47.tar_1404.4239.gz_random_methods_II__REVISED_black.pdf,2,section,"(0.15625, 0.09090909090909091, 0.5555555555555556, 0.2619047619047619)"
PdfAct,44.tar_1404.2457.gz_Shear_shuffling_revised2_arXiv_black.pdf,0,section,0
PdfAct,51.tar_1404.6632.gz_atoms-major_black.pdf,1,section,"(0, 0, 0, 0.13513513513513517)"
PdfAct,53.tar_1404.7554.gz_magic_PRL_4_black.pdf,1,section,"(0, 0, 0, 0.10752688172043008)"
PdfAct,51.tar_1404.6618.gz_Erice2013_2_black.pdf,8,section,"(0, 0, 0, 0.19867549668874177)"
PdfAct,51.tar_1404.6713.gz_All_order_WL_igor_270414_black.pdf,0,section,"(0, 0, 0, 0.06557377049180331)"
PdfAct,49.tar_1404.5534.gz_G-PH_black.pdf,13,section,0
PdfAct,41.tar_1404.0293.gz_fDV_black.pdf,1,section,"(0, 0, 0, 0.08391608391608386)"
PdfAct,44.tar_1404.2109.gz_draft140720_black.pdf,5,section,"(0, 0, 0, 0.23589743589743592)"
PdfAct,48.tar_1404.4388.gz_Partially_Observed_Multiobjective_Markov_Games_black.pdf,21,section,0
PdfAct,49.tar_1404.5474.gz_magnetoshuttle_pdf_black.pdf,4,section,"(0, 0, 0, 0.12121212121212124)"
PdfAct,48.tar_1404.4364.gz_bounceBICEPv3_black.pdf,6,section,0
