Tool,ID,Page,Label,F1,SpatialDist
AdobeExtract,4.tar_1401.2081.gz_SASMI_black.pdf,9,table,0.923776074325363,0.8789598956648313
AdobeExtract,4.tar_1401.2083.gz_ited_nima_final_black.pdf,6,table,0.8390443387148713,0.8853691482954272
AdobeExtract,4.tar_1401.2185.gz_ForesightedDSM_v7_black.pdf,4,table,0.8238684511007555,0.8902774668158495
AdobeExtract,4.tar_1401.2220.gz_bare_conf_pnc_black.pdf,3,table,0.6638271602777499,0.8532652193368979
AdobeExtract,4.tar_1401.2223.gz_schaefer_black.pdf,3,table,0.9423835767212791,0.9387146272461593
AdobeExtract,4.tar_1401.2406.gz_ZerosQGP_black.pdf,7,table,0.7300314750318504,0.8714296646602835
AdobeExtract,4.tar_1401.2426.gz_PTF09hsd_black.pdf,8,table,0.0,0.0
AdobeExtract,3.tar_1401.1548.gz_Paper_GRSca_v2_black.pdf,13,table,0.6447292162757279,0.9812195712071702
AdobeExtract,3.tar_1401.1850.gz_ePDF_black.pdf,3,table,0.7088153938990261,0.9840870186587767
AdobeExtract,4.tar_1401.2440.gz_arxiv-report_black.pdf,13,table,0.8077621371891324,0.8247209718512102
AdobeExtract,4.tar_1401.2745.gz_kes79_paper_v7_black.pdf,12,table,0.0,0.0
AdobeExtract,6.tar_1401.3389.gz_boowork5_black.pdf,15,table,0.0286396181384248,0.2854778651220521
AdobeExtract,6.tar_1401.3739.gz_onNuclearResponses_black.pdf,19,table,0.8278207150023335,0.8885921387302096
AdobeExtract,7.tar_1401.4266.gz_LHeC_sbottom_black.pdf,12,table,0.6213965044244969,0.8162484378649763
AdobeExtract,8.tar_1401.4780.gz_AsyRK-v16_black.pdf,9,table,0.0,0.0
AdobeExtract,8.tar_1401.5051.gz_waterfowl_v3_black.pdf,8,table,0.0,0.0
AdobeExtract,9.tar_1401.5547.gz_ZhouMattWoo2014_black.pdf,16,table,0.8702192395937582,0.8230197910176081
AdobeExtract,4.tar_1401.2745.gz_kes79_paper_v7_black.pdf,15,table,0.0,0.0
AdobeExtract,5.tar_1401.2827.gz_sfl18_black.pdf,10,table,0.0,0.0
AdobeExtract,5.tar_1401.2853.gz_sleep-route_black.pdf,5,table,0.9821934087348884,0.9261937885308348
AdobeExtract,5.tar_1401.2900.gz_Appolloni_Ligori_black.pdf,14,table,0.0,0.0
AdobeExtract,5.tar_1401.2928.gz_draft0114_black.pdf,4,table,0.0,0.0
AdobeExtract,5.tar_1401.2959.gz_esepp_black.pdf,4,table,0.8692605542709853,0.8973411886452124
AdobeExtract,5.tar_1401.2959.gz_esepp_black.pdf,7,table,0.6773875476593737,0.971374301882023
AdobeExtract,5.tar_1401.2973.gz_disks_black.pdf,27,table,0.9393055805881934,0.9276230535216814
